artist,timestamp,monthly_listeners,change_since_yesterday,change_past_2_days,change_past_3_days,pct_since_yesterday,pct_past_2_days,pct_past_3_days,listeners_3days_ago,listeners_2days_ago,listeners_1day_ago,change_day1_to_day2,pct_day1_to_day2,change_day2_to_day3,pct_day2_to_day3,date
Jadasea,2026-04-19 18:40 UTC,172748,,,,,,,,,,,,,,
Jenny Baker,2026-04-19 18:40 UTC,117974,,,,,,,,,,,,,,
Joey Cash,2026-04-19 18:40 UTC,383591,,,,,,,,,,,,,,
Joy Rhodes,2026-04-19 18:40 UTC,458867,,,,,,,,,,,,,,
Julie Williams,2026-04-19 18:40 UTC,93988,,,,,,,,,,,,,,
JULIETT,2026-04-19 18:40 UTC,346687,,,,,,,,,,,,,,
Khaled,2026-04-19 18:40 UTC,2566556,,,,,,,,,,,,,,
Khan Saab,2026-04-19 18:40 UTC,12966981,,,,,,,,,,,,,,
King Kylie,2026-04-19 18:40 UTC,2221965,,,,,,,,,,,,,,
Koilwood,2026-04-19 18:40 UTC,47470,,,,,,,,,,,,,,
KUČKA,2026-04-19 18:40 UTC,1097037,,,,,,,,,,,,,,
Kurdi Klymax,2026-04-19 18:40 UTC,16032,,,,,,,,,,,,,,
Lamb,2026-04-19 18:40 UTC,396260,,,,,,,,,,,,,,
ledysek,2026-04-19 18:40 UTC,15760,,,,,,,,,,,,,,
Leni Woess,2026-04-19 18:40 UTC,915373,,,,,,,,,,,,,,
Lerado Khalil,2026-04-19 18:40 UTC,101668,,,,,,,,,,,,,,
Lightris,2026-04-19 18:40 UTC,804309,,,,,,,,,,,,,,
M!LK,2026-04-19 18:40 UTC,2585874,,,,,,,,,,,,,,
M4IA,2026-04-19 18:40 UTC,239588,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-19 18:40 UTC,524625,,,,,,,,,,,,,,
Malcolm Todd,2026-04-19 18:40 UTC,20320982,,,,,,,,,,,,,,
Maphra,2026-04-19 18:40 UTC,1292572,,,,,,,,,,,,,,
marquitos,2026-04-19 18:40 UTC,853309,,,,,,,,,,,,,,
Maviler,2026-04-19 18:40 UTC,1046710,,,,,,,,,,,,,,
Maya Engen,2026-04-19 18:40 UTC,72445,,,,,,,,,,,,,,
Mietze Conte,2026-04-19 18:40 UTC,418665,,,,,,,,,,,,,,
Mijabella Marie,2026-04-19 18:40 UTC,23366,,,,,,,,,,,,,,
MIKE,2026-04-19 18:40 UTC,902039,,,,,,,,,,,,,,
Momo Boyd,2026-04-19 18:40 UTC,2791093,,,,,,,,,,,,,,
Mr Dutt,2026-04-19 18:40 UTC,2233247,,,,,,,,,,,,,,
Nickatnite,2026-04-19 18:40 UTC,13892,,,,,,,,,,,,,,
Nine Vicious,2026-04-19 18:40 UTC,1197903,,,,,,,,,,,,,,
nocashfromparents,2026-04-19 18:40 UTC,841839,,,,,,,,,,,,,,
North West,2026-04-19 18:40 UTC,605349,,,,,,,,,,,,,,
NPD,2026-04-19 18:40 UTC,1487028,,,,,,,,,,,,,,
OK Alva,2026-04-19 18:40 UTC,6551,,,,,,,,,,,,,,
osa,2026-04-19 18:40 UTC,84134,,,,,,,,,,,,,,
Pz',2026-04-19 18:40 UTC,319754,,,,,,,,,,,,,,
Reble,2026-04-19 18:40 UTC,13470896,,,,,,,,,,,,,,
Rocket Reese,2026-04-19 18:40 UTC,123922,,,,,,,,,,,,,,
S1RENA,2026-04-19 18:40 UTC,194563,,,,,,,,,,,,,,
Sara Landry,2026-04-19 18:40 UTC,1285983,,,,,,,,,,,,,,
Selim61,2026-04-19 18:40 UTC,1139927,,,,,,,,,,,,,,
Sematary,2026-04-19 18:40 UTC,839924,,,,,,,,,,,,,,
Slayr,2026-04-19 18:40 UTC,1166219,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-19 18:40 UTC,36779,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-19 18:40 UTC,1993000,,,,,,,,,,,,,,
Sreemani,2026-04-19 18:40 UTC,2142305,,,,,,,,,,,,,,
STELLA LEFTY,2026-04-19 18:40 UTC,5038425,,,,,,,,,,,,,,
STEREO,2026-04-19 18:40 UTC,1723148,,,,,,,,,,,,,,
Stopthis,2026-04-19 18:40 UTC,59201,,,,,,,,,,,,,,
Summrs,2026-04-19 18:40 UTC,1350959,,,,,,,,,,,,,,
SURF GANG,2026-04-19 18:40 UTC,752363,,,,,,,,,,,,,,
Sven Yamaha,2026-04-19 18:40 UTC,11979,,,,,,,,,,,,,,
Swizz Beatz,2026-04-19 18:40 UTC,1248776,,,,,,,,,,,,,,
T.O.P,2026-04-19 18:40 UTC,1477873,,,,,,,,,,,,,,
Tabi Gervis,2026-04-19 18:40 UTC,21226,,,,,,,,,,,,,,
Temper City,2026-04-19 18:40 UTC,7334134,,,,,,,,,,,,,,
The Long Faces,2026-04-19 18:40 UTC,3693160,,,,,,,,,,,,,,
The Twins,2026-04-19 18:40 UTC,73447,,,,,,,,,,,,,,
Tiffany Day,2026-04-19 18:40 UTC,1186595,,,,,,,,,,,,,,
Tiffany Hudson,2026-04-19 18:40 UTC,1742066,,,,,,,,,,,,,,
Tom Did It,2026-04-19 18:40 UTC,1274698,,,,,,,,,,,,,,
Tom Right,2026-04-19 18:40 UTC,957692,,,,,,,,,,,,,,
Trim,2026-04-19 18:40 UTC,2146841,,,,,,,,,,,,,,
Tsatsamis,2026-04-19 18:40 UTC,207977,,,,,,,,,,,,,,
twentythree,2026-04-19 18:40 UTC,1374728,,,,,,,,,,,,,,
TXKUMOON,2026-04-19 18:40 UTC,756200,,,,,,,,,,,,,,
Ullah,2026-04-19 18:40 UTC,86113,,,,,,,,,,,,,,
untiljapan,2026-04-19 18:40 UTC,229687,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-19 18:40 UTC,2773890,,,,,,,,,,,,,,
Valter Nilsson,2026-04-19 18:40 UTC,226230,,,,,,,,,,,,,,
Warren Roob,2026-04-19 18:40 UTC,835566,,,,,,,,,,,,,,
Will Sass,2026-04-19 18:40 UTC,758934,,,,,,,,,,,,,,
xo,2026-04-19 18:40 UTC,33305,,,,,,,,,,,,,,
YBRE,2026-04-19 18:40 UTC,1065220,,,,,,,,,,,,,,
Ye,2026-04-19 18:40 UTC,18561110,,,,,,,,,,,,,,
Yonusa,2026-04-19 18:40 UTC,272227,,,,,,,,,,,,,,
YUNA,2026-04-19 18:40 UTC,1320086,,,,,,,,,,,,,,
Zycan,2026-04-19 18:40 UTC,2161046,,,,,,,,,,,,,,
Canada Soccer,2026-04-19 18:40 UTC,347429,,,,,,,,,,,,,,
H. Hawkline,2026-04-19 18:40 UTC,164171,,,,,,,,,,,,,,
Rian Brazil,2026-04-19 18:40 UTC,44492,,,,,,,,,,,,,,
My New Band Believe,2026-04-19 18:40 UTC,217028,,,,,,,,,,,,,,
Baby Crash,2026-04-19 18:40 UTC,0,,,,,,,,,,,,,,
Street Fever,2026-04-19 18:40 UTC,160090,,,,,,,,,,,,,,
Lori Perri,2026-04-19 18:40 UTC,346,,,,,,,,,,,,,,
DJ B7 o Piranhão,2026-04-19 18:40 UTC,1535783,,,,,,,,,,,,,,
shonci,2026-04-19 18:40 UTC,3457439,,,,,,,,,,,,,,
OKI,2026-04-19 18:40 UTC,2361069,,,,,,,,,,,,,,
Juju,2026-04-19 18:40 UTC,2711498,,,,,,,,,,,,,,
Diana Pilquist,2026-04-19 18:40 UTC,1609,,,,,,,,,,,,,,
Sa!koro,2026-04-19 18:40 UTC,76025,,,,,,,,,,,,,,
Cap1talA,2026-04-19 18:40 UTC,200632,,,,,,,,,,,,,,
JADA,2026-04-19 18:40 UTC,24035,,,,,,,,,,,,,,
1 Umbrella,2026-04-19 18:40 UTC,205724,,,,,,,,,,,,,,
Mumu Fresh,2026-04-19 18:40 UTC,42281,,,,,,,,,,,,,,
Madeléne,2026-04-19 18:40 UTC,422869,,,,,,,,,,,,,,
Yuyu19,2026-04-19 18:40 UTC,1141941,,,,,,,,,,,,,,
Yaeger,2026-04-19 18:40 UTC,296338,,,,,,,,,,,,,,
Olof Dreijer,2026-04-19 18:40 UTC,71616,,,,,,,,,,,,,,
Boi-1da,2026-04-19 18:40 UTC,500914,,,,,,,,,,,,,,
BossMan Pac,2026-04-19 18:40 UTC,107896,,,,,,,,,,,,,,
Merry Lamb Lamb,2026-04-19 18:40 UTC,19874,,,,,,,,,,,,,,
318dman,2026-04-19 18:40 UTC,81193,,,,,,,,,,,,,,
The Sophs,2026-04-19 18:40 UTC,81840,,,,,,,,,,,,,,
SILICONE VALLEY,2026-04-19 18:40 UTC,31356,,,,,,,,,,,,,,
FREE JIMI,2026-04-19 18:40 UTC,58298,,,,,,,,,,,,,,
